audit_id,entity_id,field_name,field_value,source_url,evidence_snippet,extraction_date,confidence_score
AUD-003167,8daed8f6_bd22_e911_a2b8_00155d119707,country,United Arab Emirates,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,property_id: 8daed8f6_bd22_e911_a2b8_00155d119707 | property_name: Labor Accommodation | developer: Aqaar | city: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003168,8daed8f6_bd22_e911_a2b8_00155d119707,status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,property_id: 8daed8f6_bd22_e911_a2b8_00155d119707 | property_name: Labor Accommodation | developer: Aqaar | city: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003169,8daed8f6_bd22_e911_a2b8_00155d119707,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,property_id: 8daed8f6_bd22_e911_a2b8_00155d119707 | property_name: Labor Accommodation | developer: Aqaar | city: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003170,8daed8f6_bd22_e911_a2b8_00155d119707,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,property_id: 8daed8f6_bd22_e911_a2b8_00155d119707 | property_name: Labor Accommodation | developer: Aqaar | city: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003171,8daed8f6_bd22_e911_a2b8_00155d119707,confidence_score,0.60,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Labor%20Accommodation&pageNumber=1&pageSize=100,property_id: 8daed8f6_bd22_e911_a2b8_00155d119707 | property_name: Labor Accommodation | developer: Aqaar | city: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003172,30485a5c_911e_ec11_a2c8_00155d119619,property_id,30485a5c_911e_ec11_a2c8_00155d119619,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003173,30485a5c_911e_ec11_a2c8_00155d119619,property_name,Lake Tower C4,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003174,30485a5c_911e_ec11_a2c8_00155d119619,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003175,30485a5c_911e_ec11_a2c8_00155d119619,city,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003176,30485a5c_911e_ec11_a2c8_00155d119619,country,United Arab Emirates,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003177,30485a5c_911e_ec11_a2c8_00155d119619,property_type,residential,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003178,30485a5c_911e_ec11_a2c8_00155d119619,sub_type,Residential,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003179,30485a5c_911e_ec11_a2c8_00155d119619,status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003180,30485a5c_911e_ec11_a2c8_00155d119619,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003181,30485a5c_911e_ec11_a2c8_00155d119619,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003182,30485a5c_911e_ec11_a2c8_00155d119619,confidence_score,0.60,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lake%20Tower%20C4&pageNumber=1&pageSize=100,property_id: 30485a5c_911e_ec11_a2c8_00155d119619 | property_name: Lake Tower C4 | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: residential | sub_type: Residential | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003183,9ab8dd4b_0ad1_e811_a2b8_00155d119707,property_id,9ab8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003184,9ab8dd4b_0ad1_e811_a2b8_00155d119707,property_name,Lewara,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003185,9ab8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003186,9ab8dd4b_0ad1_e811_a2b8_00155d119707,city,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003187,9ab8dd4b_0ad1_e811_a2b8_00155d119707,district,Liwara 1,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003188,9ab8dd4b_0ad1_e811_a2b8_00155d119707,community,Liwara 1,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003189,9ab8dd4b_0ad1_e811_a2b8_00155d119707,country,United Arab Emirates,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003190,9ab8dd4b_0ad1_e811_a2b8_00155d119707,property_type,commercial,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003191,9ab8dd4b_0ad1_e811_a2b8_00155d119707,sub_type,Retail,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003192,9ab8dd4b_0ad1_e811_a2b8_00155d119707,status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003193,9ab8dd4b_0ad1_e811_a2b8_00155d119707,completion_status,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003194,9ab8dd4b_0ad1_e811_a2b8_00155d119707,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003195,9ab8dd4b_0ad1_e811_a2b8_00155d119707,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003196,9ab8dd4b_0ad1_e811_a2b8_00155d119707,confidence_score,0.80,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100,property_id: 9ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Lewara | developer: Aqaar | city: Ajman | district: Liwara 1 | community: Liwara 1 | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active,2026-06-24,0.80
AUD-003197,4cb8dd4b_0ad1_e811_a2b8_00155d119707,property_id,4cb8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003198,4cb8dd4b_0ad1_e811_a2b8_00155d119707,property_name,Manama Flats,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003199,4cb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003200,4cb8dd4b_0ad1_e811_a2b8_00155d119707,city,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003201,4cb8dd4b_0ad1_e811_a2b8_00155d119707,country,United Arab Emirates,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003202,4cb8dd4b_0ad1_e811_a2b8_00155d119707,property_type,commercial,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003203,4cb8dd4b_0ad1_e811_a2b8_00155d119707,sub_type,Retail,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003204,4cb8dd4b_0ad1_e811_a2b8_00155d119707,status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003205,4cb8dd4b_0ad1_e811_a2b8_00155d119707,completion_status,"1,2,3 Bedrooms for rent",https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003206,4cb8dd4b_0ad1_e811_a2b8_00155d119707,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003207,4cb8dd4b_0ad1_e811_a2b8_00155d119707,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003208,4cb8dd4b_0ad1_e811_a2b8_00155d119707,confidence_score,0.80,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Flats&pageNumber=1&pageSize=100,"property_id: 4cb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Flats | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | completion_status: 1,2,3 Bedrooms for rent | last_verified: 2026-06-24",2026-06-24,0.80
AUD-003209,4eb8dd4b_0ad1_e811_a2b8_00155d119707,property_id,4eb8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003210,4eb8dd4b_0ad1_e811_a2b8_00155d119707,property_name,Manama Shops,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003211,4eb8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003212,4eb8dd4b_0ad1_e811_a2b8_00155d119707,city,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003213,4eb8dd4b_0ad1_e811_a2b8_00155d119707,country,United Arab Emirates,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003214,4eb8dd4b_0ad1_e811_a2b8_00155d119707,property_type,commercial,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003215,4eb8dd4b_0ad1_e811_a2b8_00155d119707,sub_type,Retail,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003216,4eb8dd4b_0ad1_e811_a2b8_00155d119707,status,active,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003217,4eb8dd4b_0ad1_e811_a2b8_00155d119707,source_url,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003218,4eb8dd4b_0ad1_e811_a2b8_00155d119707,last_verified,2026-06-24,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003219,4eb8dd4b_0ad1_e811_a2b8_00155d119707,confidence_score,0.68,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Shops&pageNumber=1&pageSize=100,property_id: 4eb8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Shops | developer: Aqaar | city: Ajman | country: United Arab Emirates | property_type: commercial | sub_type: Retail | status: active | last_verified: 2026-06-24 | confidence_score: 0.68,2026-06-24,0.68
AUD-003220,7ab8dd4b_0ad1_e811_a2b8_00155d119707,property_id,7ab8dd4b_0ad1_e811_a2b8_00155d119707,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003221,7ab8dd4b_0ad1_e811_a2b8_00155d119707,property_name,Manama Wedding Hall (Ajman Society),https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003222,7ab8dd4b_0ad1_e811_a2b8_00155d119707,developer,Aqaar,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003223,7ab8dd4b_0ad1_e811_a2b8_00155d119707,city,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003224,7ab8dd4b_0ad1_e811_a2b8_00155d119707,district,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
AUD-003225,7ab8dd4b_0ad1_e811_a2b8_00155d119707,community,Ajman,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Manama%20Wedding%20Hall%20(Ajman%20Society)&pageNumber=1&pageSize=100,property_id: 7ab8dd4b_0ad1_e811_a2b8_00155d119707 | property_name: Manama Wedding Hall (Ajman Society) | developer: Aqaar | city: Ajman | district: Ajman | community: Ajman | country: United Arab Emirates | status: active | last_verified: 2026-06-24 | confidence_score: 0.60,2026-06-24,0.60
